Date,Team,Opponent,W/L,FGM,FGA,FG%,3FGM,3FGA,3FG%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,FGM1,FGA1,FG%1,3FGM1,3FGA1,3FG%1,FTM1,FTA1,FT%1,OREB1,DREB1,REB1,AST1,STL1,BLK1,TOV1,PF1,PTS1
2013/11/01,ATL,TOR,W,37.0,76.0,0.48700000000000004,8.0,24.0,0.33299999999999996,27.0,35.0,0.77099999999999991,5.0,28.0,33.0,27.0,16.0,5.0,17.0,20.0,109.0,38.0,86.0,0.442,5.0,17.0,0.29399999999999998,12.0,23.0,0.52200000000000002,19.0,29.0,48.0,15.0,9.0,6.0,17.0,25.0,93.0
2013/11/03,ATL,LAL,L,36.5,76.5,0.47749999999999998,9.0,23.5,0.38400000000000001,23.5,33.0,0.70799999999999996,6.0,29.0,35.0,25.5,11.5,4.0,15.0,16.0,105.5,35.6666666666667,88.0,0.40366666666667,10.0,24.6666666666667,0.40766666666667001,17.0,24.3333333333333,0.70433333333333004,11.666666666666698,34.0,45.6666666666667,21.3333333333333,5.6666666666666696,5.6666666666666696,15.666666666666698,21.3333333333333,98.3333333333333
2013/11/05,ATL,SAC,W,37.6666666666667,81.0,0.46633333333332999,9.0,23.0,0.39233333333332998,20.3333333333333,30.6666666666667,0.65133333333332988,7.3333333333333304,33.3333333333333,40.6666666666667,25.6666666666667,10.6666666666667,3.6666666666666696,13.666666666666698,18.0,104.666666666667,33.0,82.3333333333333,0.40266666666667,6.6666666666666696,21.3333333333333,0.32166666666666999,20.0,26.3333333333333,0.76333333333332998,12.333333333333302,29.0,41.3333333333333,16.6666666666667,8.0,4.3333333333333304,12.333333333333302,23.6666666666667,92.6666666666667
2013/11/07,ATL,DEN,L,38.0,81.0,0.46999999999999997,8.75,22.75,0.38524999999999998,20.0,29.5,0.67125000000000001,7.75,31.75,39.5,25.75,10.75,4.5,13.75,17.25,104.75,35.0,87.0,0.40533333333332999,6.6666666666666696,17.3333333333333,0.38,16.6666666666667,23.6666666666667,0.73999999999999999,12.666666666666698,34.3333333333333,47.0,18.3333333333333,4.3333333333333304,6.6666666666666696,14.666666666666698,21.0,93.3333333333333
2013/11/09,ATL,ORL,W,39.0,83.599999999999994,0.46739999999999998,8.5999999999999996,23.399999999999999,0.36980000000000002,18.600000000000001,27.399999999999999,0.67379999999999995,8.8000000000000007,32.0,40.799999999999997,26.800000000000001,10.800000000000001,5.4000000000000004,13.199999999999999,18.399999999999999,105.2,39.5,86.1666666666667,0.46200000000000002,7.6666666666666696,20.1666666666667,0.37816666666666998,14.333333333333302,20.5,0.68933333333333002,11.333333333333302,38.3333333333333,49.6666666666667,19.8333333333333,7.6666666666666696,5.1666666666666696,17.1666666666667,22.3333333333333,101.0
2013/11/11,ATL,CHA,W,39.6666666666667,84.6666666666667,0.46916666666667001,8.1666666666666696,22.6666666666667,0.36083333333333001,17.5,25.6666666666667,0.67916666666667003,8.5,32.0,40.5,28.3333333333333,10.5,5.5,13.0,17.8333333333333,105.0,32.1666666666667,77.1666666666667,0.41966666666667002,4.1666666666666696,15.833333333333302,0.27066666666667005,21.8333333333333,32.0,0.67683333333332996,11.166666666666698,29.5,40.6666666666667,17.0,6.8333333333333304,6.5,13.166666666666698,20.3333333333333,90.3333333333333
2013/11/13,ATL,NYK,L,39.0,83.428571428571402,0.46799999999999997,8.4285714285714288,23.285714285714302,0.36214285714285999,18.285714285714299,26.0,0.69942857142856996,8.1428571428571388,32.428571428571402,40.571428571428598,28.0,10.0,5.1428571428571397,13.0,18.428571428571399,104.71428571428601,35.8333333333333,83.3333333333333,0.43133333333333002,7.8333333333333304,24.1666666666667,0.318,13.5,17.5,0.75800000000000001,10.833333333333302,27.1666666666667,38.0,18.5,8.8333333333333304,5.1666666666666696,14.833333333333302,22.8333333333333,93.0
2013/11/15,ATL,PHI,W,38.5,82.625,0.46637499999999998,8.0,23.375,0.34287499999999999,18.0,25.375,0.70725000000000005,8.125,33.25,41.375,27.25,8.875,5.25,13.25,18.0,103.0,40.777777777777793,88.7777777777778,0.46022222222221998,7.7777777777777803,22.3333333333333,0.34644444444444,16.1111111111111,22.3333333333333,0.71966666666667001,11.0,34.3333333333333,45.3333333333333,24.0,8.5555555555555589,5.2222222222222197,17.7777777777778,18.2222222222222,105.444444444444
2013/11/16,ATL,NYK,W,38.5555555555556,82.444444444444414,0.46799999999999997,8.2222222222222197,23.3333333333333,0.35311111111110999,18.7777777777778,26.0,0.71822222222221999,7.8888888888888893,33.6666666666667,41.5555555555556,27.0,8.5555555555555589,5.2222222222222197,13.444444444444402,18.5555555555556,104.11111111111099,36.25,84.375,0.43062499999999998,8.375,24.875,0.332625,14.0,18.125,0.75687499999999996,10.375,27.25,37.625,19.375,8.75,4.875,12.625,23.0,94.875
2013/11/19,ATL,MIA,L,39.100000000000001,82.0,0.47760000000000002,8.3000000000000007,23.199999999999999,0.35870000000000002,18.199999999999999,25.100000000000001,0.72289999999999999,7.5999999999999996,33.399999999999999,41.0,26.300000000000001,8.5999999999999996,5.0999999999999996,13.4,18.199999999999999,104.7,38.899999999999999,74.099999999999994,0.52510000000000001,8.8000000000000007,20.100000000000001,0.44119999999999998,19.5,26.300000000000001,0.74990000000000001,6.0999999999999996,28.800000000000001,34.899999999999999,26.0,8.5999999999999996,4.9000000000000004,14.9,21.0,106.09999999999999
